NORMALS 1981-2010                     YRS  JAN   FEB   MAR   APR   MAY   JUN   JUL   AUG   SEP   OCT   NOV   DEC   ANN
22010,DEL RIO, TX                      30,  399,  246,  114,   25,    1,    0,    0,    0,    1,   23,  173,  394,   1376
23044,EL PASO, TX                      30,  617,  418,  270,   92,    9,    0,    0,    0,    4,   79,  359,  626,   2474
12923,GALVESTON, TX                    30,  309,  219,  103,   18,    0,    0,    0,    0,    0,    9,   94,  257,   1009
12975,HOUSTON, TX                      30,  372,  249,  137,   34,    1,    0,    0,    0,    0,   23,  140,  335,   1291
23042,LUBBOCK, TX                      30,  767,  574,  415,  183,   40,    2,    0,    0,   23,  159,  460,  756,   3379
23023,MIDLAND-ODESSA, TX               30,  656,  465,  307,  112,   16,    0,    0,    0,   11,   98,  370,  637,   2672
12917,PORT ARTHUR, TX                  30,  393,  270,  148,   39,    1,    0,    0,    0,    1,   33,  161,  355,   1401
23034,SAN ANGELO, TX                   30,  577,  417,  257,   88,   10,    0,    0,    0,    9,   82,  309,  567,   2316
12970,SAN ANTONIO, TX                  30,  399,  266,  135,   30,    1,    0,    0,    0,    1,   25,  165,  389,   1411
12912,VICTORIA, TX                     30,  358,  241,  125,   30,    1,    0,    0,    0,    1,   22,  140,  331,   1249
13959,WACO, TX                         30,  556,  404,  246,   78,    6,    0,    0,    0,    6,   61,  261,  524,   2142
13966,WICHITA FALLS, TX                30,  713,  536,  357,  142,   23,    1,    0,    0,   13,  113,  381,  690,   2969
23176,MILFORD, UT                      30, 1150,  893,  730,  494,  249,   55,    3,    4,  112,  440,  814, 1151,   6095
24127,SALT LAKE CITY, UT               30, 1100,  862,  662,  438,  205,   46,    2,    3,   84,  379,  750, 1076,   5607
14742,BURLINGTON, VT                   30, 1435, 1216, 1054,  610,  287,   73,   13,   29,  175,  524,  804, 1214,   7434
13733,LYNCHBURG, VA                    30,  927,  752,  595,  304,  122,   14,    1,    2,   58,  286,  547,  851,   4459
13737,NORFOLK, VA                      30,  763,  627,  492,  239,   71,    6,    0,    0,   11,  146,  373,  649,   3377
13740,RICHMOND, VA                     30,  842,  675,  516,  240,   74,    7,    0,    1,   28,  204,  443,  743,   3773
13741,ROANOKE, VA                      30,  882,  713,  552,  275,  101,   11,    0,    1,   48,  248,  507,  806,   4144
24227,OLYMPIA, WA                      30,  781,  671,  636,  501,  337,  188,   80,   70,  190,  454,  651,  825,   5384
94240,QUILLAYUTE, WA                   30,  727,  640,  648,  549,  426,  294,  194,  175,  256,  465,  624,  764,   5762
24281,SEATTLE C.O., WA                 30,  684,  581,  541,  408,  244,  110,   31,   25,  112,  349,  555,  730,   4370
24233,SEATTLE SEA-TAC AP, WA           30,  711,  605,  574,  440,  285,  144,   49,   36,  132,  380,  586,  755,   4697
24157,SPOKANE, WA                      30, 1099,  896,  767,  540,  321,  136,   32,   33,  183,  540,  879, 1167,   6593
24160,WALLA WALLA, WA                  30,  914,  725,  580,  384,  208,   62,    6,    7,   85,  367,  695,  978,   5011
24243,YAKIMA, WA                       30, 1055,  809,  677,  478,  262,   98,   21,   27,  160,  496,  829, 1130,   6042
03872,BECKLEY, WV                      30, 1051,  857,  712,  396,  192,   39,    8,   13,  113,  372,  634,  953,   5340
