NORMALS 1981-2010                     YRS  JAN   FEB   MAR   APR   MAY   JUN   JUL   AUG   SEP   OCT   NOV   DEC   ANN
23272,SAN FRANCISCO C.O., CA           30, 51.3, 53.9, 55.1, 56.2, 57.6, 59.6, 60.3, 61.6, 62.7, 61.5, 56.6, 51.6, 57.3
23190,SANTA BARBARA, CA                30, 52.1, 53.7, 55.5, 57.5, 60.1, 62.4, 65.5, 66.0, 65.0, 61.6, 56.3, 51.9, 59.0
23273,SANTA MARIA, CA                  30, 51.5, 52.8, 54.0, 55.6, 58.0, 60.5, 63.2, 63.7, 63.2, 60.9, 55.8, 51.2, 57.5
23237,STOCKTON, CA                     30, 45.8, 50.4, 54.6, 59.3, 66.3, 72.4, 76.7, 75.7, 72.2, 63.8, 53.0, 45.6, 61.3
23061,ALAMOSA, CO                      30, 16.3, 22.8, 33.5, 41.8, 51.2, 59.6, 64.6, 62.7, 55.0, 43.1, 29.5, 17.9, 41.5
93037,COLORADO SPRINGS, CO             30, 30.5, 32.1, 39.1, 46.5, 55.9, 65.1, 70.9, 68.7, 60.9, 49.4, 38.1, 29.8, 48.9
03017,DENVER, CO                       30, 30.7, 32.5, 40.4, 47.4, 57.1, 67.4, 74.2, 72.5, 63.4, 50.9, 38.3, 30.0, 50.4
23066,GRAND JUNCTION, CO               30, 27.4, 34.5, 43.9, 51.7, 61.6, 72.0, 78.2, 75.5, 66.1, 53.0, 39.0, 28.5, 52.6
93058,PUEBLO, CO                       30, 30.5, 33.9, 42.3, 50.6, 60.4, 70.0, 75.8, 73.4, 64.7, 51.8, 39.3, 30.1, 51.9
94702,BRIDGEPORT, CT                   30, 30.1, 32.4, 39.3, 49.3, 59.1, 68.7, 74.3, 73.3, 66.2, 54.9, 45.5, 35.4, 52.4
14752,HARTFORD, CT                     30, 27.1, 30.5, 38.2, 49.6, 59.6, 68.8, 74.1, 72.6, 64.4, 52.4, 43.4, 32.5, 51.1
13781,WILMINGTON, DE                   30, 32.4, 35.1, 43.0, 53.3, 62.8, 72.2, 76.8, 75.2, 67.8, 56.2, 46.6, 36.7, 54.8
93738,WASHINGTON DULLES AP, D.C.       30, 33.2, 36.2, 44.2, 54.4, 63.2, 72.4, 76.7, 75.4, 67.9, 56.0, 46.4, 36.6, 55.2
13743,WASHINGTON NAT'L AP, D.C.        30, 36.0, 39.0, 46.8, 56.8, 66.0, 75.2, 79.8, 78.1, 71.0, 59.5, 49.6, 39.7, 58.1
12832,APALACHICOLA, FL                 30, 52.4, 55.3, 60.4, 66.5, 74.3, 80.2, 82.1, 81.7, 79.0, 70.7, 62.0, 55.1, 68.3
12834,DAYTONA BEACH, FL                30, 57.9, 60.4, 64.3, 68.9, 75.0, 79.9, 81.6, 81.5, 79.5, 74.0, 66.6, 60.5, 70.8
12835,FORT MYERS, FL                   30, 64.2, 66.6, 69.9, 73.8, 79.0, 82.5, 83.2, 83.4, 82.4, 77.9, 71.7, 66.5, 75.1
12816,GAINESVILLE, FL                  30, 54.3, 57.5, 62.3, 67.6, 74.7, 79.7, 81.2, 80.9, 78.2, 70.9, 62.8, 56.1, 68.9
13889,JACKSONVILLE, FL                 30, 53.1, 56.4, 61.7, 67.0, 74.1, 79.9, 82.3, 81.8, 78.2, 70.4, 62.2, 55.2, 68.5
12850,KEY WEST, FL                     30, 69.4, 71.3, 73.7, 76.6, 80.4, 83.5, 84.6, 84.6, 83.6, 80.6, 76.1, 71.9, 78.0
12839,MIAMI, FL                        30, 68.2, 70.2, 72.6, 75.8, 79.9, 82.7, 84.1, 84.2, 82.9, 79.9, 74.9, 70.5, 77.2
12841,ORLANDO, FL                      30, 60.2, 63.2, 67.3, 71.9, 77.8, 81.9, 83.7, 83.6, 81.6, 75.9, 68.9, 63.0, 73.3
03855,PENSACOLA, FL                    30, 51.1, 54.3, 59.4, 65.7, 73.7, 79.6, 81.8, 81.6, 78.0, 69.1, 60.7, 53.7, 67.4
93805,TALLAHASSEE, FL                  30, 51.2, 54.7, 60.4, 66.1, 74.3, 80.2, 82.0, 81.8, 78.2, 69.4, 60.2, 53.2, 67.6
12842,TAMPA, FL                        30, 60.8, 63.4, 67.3, 72.0, 78.4, 82.2, 83.0, 83.2, 81.7, 76.2, 69.1, 63.1, 73.4
12843,VERO BEACH, FL                   30, 62.1, 64.3, 67.4, 70.9, 76.2, 80.2, 81.7, 81.7, 80.6, 76.5, 70.2, 64.6, 73.0
12844,WEST PALM BEACH, FL              30, 65.7, 67.8, 70.5, 73.8, 78.4, 81.4, 82.7, 83.0, 81.8, 78.3, 72.8, 68.1, 75.4
13873,ATHENS, GA                       30, 43.5, 47.2, 54.3, 61.7, 70.0, 77.5, 80.6, 79.6, 73.3, 63.0, 53.8, 45.4, 62.5
13874,ATLANTA, GA                      30, 43.3, 47.2, 54.3, 62.0, 70.1, 77.3, 80.2, 79.4, 73.5, 63.3, 54.0, 45.3, 62.5
13837,AUGUSTA,GA                       30, 46.8, 50.6, 57.6, 64.3, 72.9, 79.4, 82.1, 80.8, 75.6, 66.0, 57.1, 48.9, 65.2
93842,COLUMBUS, GA                     30, 47.2, 51.1, 57.8, 64.6, 73.0, 79.8, 82.5, 81.9, 76.6, 66.5, 57.3, 49.1, 65.6
03813,MACON, GA                        30, 46.3, 50.0, 56.8, 63.4, 71.9, 78.9, 81.8, 80.9, 75.0, 64.9, 55.9, 48.0, 64.5
03822,SAVANNAH, GA                     30, 49.5, 53.0, 59.2, 65.6, 73.3, 79.8, 82.6, 81.5, 76.9, 67.9, 59.3, 51.7, 66.7
21515,HILO, HI                         30, 68.0, 67.7, 69.0, 69.3, 70.4, 71.6, 72.8, 73.0, 72.8, 72.3, 71.1, 69.8, 70.7
22521,HONOLULU,HI                      30, 73.2, 73.1, 74.5, 76.1, 77.8, 80.2, 81.2, 81.9, 81.5, 80.0, 77.6, 74.8, 77.7
22516,KAHULUI, HI                      30, 72.0, 71.8, 72.9, 74.0, 75.8, 78.0, 79.1, 79.7, 79.2, 78.2, 76.0, 73.3, 75.8
22536,LIHUE, HI                        30, 71.7, 71.6, 72.7, 74.0, 75.8, 78.1, 79.1, 79.7, 79.4, 78.1, 75.8, 73.2, 75.8
24131,BOISE, ID                        30, 31.3, 36.5, 44.5, 50.8, 59.1, 67.5, 75.8, 74.7, 64.9, 52.8, 40.0, 30.7, 52.4
24149,LEWISTON, ID                     30, 35.6, 38.7, 45.3, 51.3, 59.0, 66.0, 74.4, 74.0, 64.6, 51.8, 41.1, 33.7, 53.0
24156,POCATELLO, ID                    30, 24.3, 28.4, 38.0, 45.6, 53.8, 62.1, 69.9, 68.9, 59.0, 47.0, 34.3, 24.5, 46.3
94846,CHICAGO,IL                       30, 23.8, 27.7, 37.9, 48.9, 59.1, 68.9, 74.0, 72.4, 64.6, 52.5, 40.3, 27.7, 49.8
14923,MOLINE, IL                       30, 22.6, 27.0, 39.1, 51.4, 61.8, 71.5, 75.4, 73.5, 65.4, 53.2, 40.0, 26.6, 50.6
14842,PEORIA, IL                       30, 24.9, 29.5, 40.6, 52.3, 62.4, 71.8, 75.5, 73.8, 66.1, 54.0, 41.6, 28.6, 51.8
94822,ROCKFORD, IL                     30, 21.5, 25.9, 37.2, 49.4, 60.1, 69.8, 73.8, 71.9, 63.9, 51.7, 38.9, 25.4, 49.1
93822,SPRINGFIELD, IL                  30, 26.7, 31.2, 42.1, 53.5, 63.7, 72.5, 75.8, 74.2, 66.8, 55.1, 43.1, 30.4, 52.9
93817,EVANSVILLE, IN                   30, 32.5, 36.6, 46.0, 56.1, 65.7, 74.8, 78.0, 76.7, 69.1, 57.6, 46.4, 35.6, 56.3
14827,FORT WAYNE, IN                   30, 24.9, 28.3, 38.4, 50.0, 60.4, 70.1, 73.6, 71.5, 64.3, 52.6, 41.4, 29.1, 50.4
53842,INDIANAPOLIS, IN                 30, 28.1, 32.0, 42.4, 53.1, 62.8, 72.3, 75.2, 74.1, 67.1, 54.8, 44.0, 31.7, 53.1
14848,SOUTH BEND, IN                   30, 24.4, 27.8, 37.5, 49.0, 59.3, 69.1, 73.0, 71.3, 63.9, 52.1, 40.7, 28.8, 49.7
54902,DES MOINES, IA                   30, 20.7, 25.3, 37.5, 49.7, 60.6, 69.7, 74.1, 72.0, 63.6, 51.5, 37.5, 24.6, 48.9
94908,DUBUQUE,IA                       30, 19.0, 23.7, 35.4, 48.2, 58.8, 68.3, 72.0, 70.0, 62.0, 50.0, 36.7, 22.8, 47.2
14943,SIOUX CITY, IA                   30, 20.4, 25.1, 36.5, 49.6, 60.8, 70.3, 74.3, 72.1, 63.4, 50.7, 35.8, 22.6, 48.5
94910,WATERLOO, IA                     30, 18.5, 23.4, 35.8, 48.9, 60.5, 70.0, 73.6, 71.2, 63.0, 50.3, 36.3, 22.2, 47.8
13984,CONCORDIA, KS                    30, 28.6, 32.7, 43.0, 53.1, 63.1, 73.4, 79.1, 77.1, 68.0, 55.4, 41.6, 30.0, 53.8
13985,DODGE CITY, KS                   30, 32.2, 35.9, 44.4, 53.9, 64.2, 73.9, 79.6, 78.1, 69.2, 56.6, 43.1, 32.8, 55.3
23065,GOODLAND, KS                     30, 29.6, 32.3, 40.5, 49.2, 59.4, 69.7, 75.7, 73.7, 64.6, 51.9, 39.0, 29.9, 51.3
13996,TOPEKA, KS                       30, 29.7, 34.4, 44.8, 55.1, 65.0, 74.2, 79.0, 77.4, 68.3, 56.6, 43.8, 32.0, 55.0
03974,WICHITA, KS                      30, 32.2, 36.8, 46.1, 56.1, 65.2, 75.0, 80.2, 79.3, 70.4, 58.2, 45.1, 33.9, 56.5
93812,GREATER CINCINNATI AP,OH         30, 31.2, 34.8, 43.6, 54.0, 63.2, 71.8, 75.7, 74.5, 67.1, 55.5, 44.9, 34.6, 54.2
03889,JACKSON, KY                      30, 34.9, 38.8, 47.4, 57.4, 64.6, 72.0, 75.4, 74.5, 68.1, 58.1, 48.4, 38.1, 56.5
93820,LEXINGTON, KY                    30, 32.9, 36.9, 45.5, 55.3, 64.2, 72.7, 76.2, 75.3, 68.1, 57.0, 46.3, 36.0, 55.5
13810,LOUISVILLE, KY                   30, 34.5, 38.1, 47.0, 57.1, 66.3, 75.1, 77.8, 77.5, 69.6, 58.2, 47.5, 37.2, 57.2
03816,PADUCAH, KY                      30, 34.6, 39.2, 48.3, 58.0, 67.2, 75.6, 78.9, 77.5, 69.9, 58.8, 48.1, 37.5, 57.8
13970,BATON ROUGE, LA                  30, 51.7, 55.1, 61.5, 68.1, 75.7, 81.1, 83.0, 82.9, 78.6, 69.3, 60.4, 53.4, 68.4
03937,LAKE CHARLES, LA                 30, 51.8, 55.0, 61.4, 68.1, 75.6, 81.0, 82.9, 83.0, 78.6, 70.1, 61.1, 53.8, 68.5
12916,NEW ORLEANS, LA                  30, 53.4, 56.7, 62.6, 69.1, 76.7, 81.5, 83.3, 83.3, 79.7, 71.3, 62.7, 55.6, 69.7
53905,SHREVEPORT, LA                   30, 46.4, 50.3, 57.4, 64.7, 73.4, 80.0, 83.0, 83.2, 76.3, 66.0, 56.3, 47.9, 65.4
14607,CARIBOU, ME                      30, 10.2, 14.1, 24.5, 38.6, 51.5, 60.7, 65.6, 63.6, 55.0, 43.3, 31.5, 18.2, 39.7
14764,PORTLAND, ME                     30, 22.3, 25.5, 33.5, 44.0, 53.9, 63.4, 69.1, 68.0, 60.1, 48.8, 39.4, 28.8, 46.4
93721,BALTIMORE, MD                    30, 32.9, 35.8, 43.6, 53.7, 62.9, 72.4, 77.0, 75.1, 67.8, 56.1, 46.5, 36.7, 55.0
14753,BLUE HILL, MA                    30, 25.5, 27.9, 35.5, 46.7, 57.1, 66.1, 71.9, 70.5, 63.1, 51.6, 41.7, 31.3, 49.1
14739,BOSTON, MA                       30, 29.0, 31.7, 38.3, 48.1, 57.9, 67.7, 73.4, 72.1, 64.9, 54.0, 44.7, 34.7, 51.4
94746,WORCESTER, MA                    30, 24.1, 27.0, 34.7, 46.0, 56.3, 65.0, 70.2, 68.8, 61.2, 50.0, 40.3, 29.4, 47.8
94849,ALPENA, MI                       30, 19.1, 20.3, 28.7, 41.6, 52.5, 62.1, 67.4, 65.4, 57.7, 46.2, 35.7, 25.0, 43.5
14822,DETROIT, MI                      30, 25.8, 28.2, 36.6, 48.5, 59.4, 69.3, 73.9, 72.2, 64.6, 52.5, 41.6, 30.3, 50.2
14826,FLINT, MI                        30, 22.4, 24.8, 34.1, 46.4, 56.9, 66.5, 70.5, 68.8, 61.1, 49.5, 38.9, 27.4, 47.3
94860,GRAND RAPIDS, MI                 30, 24.4, 26.8, 35.6, 48.0, 58.7, 68.4, 72.5, 70.8, 62.8, 51.0, 40.1, 29.2, 49.0
94814,HOUGHTON LAKE, MI                30, 18.1, 20.0, 29.1, 42.6, 53.9, 62.9, 67.1, 65.0, 57.2, 45.8, 34.9, 23.9, 43.4
14836,LANSING, MI                      30, 23.4, 25.9, 35.1, 47.4, 57.7, 67.6, 71.5, 69.8, 61.9, 50.3, 39.6, 28.3, 48.2
14838,MARQUETTE, MI                    30, 18.8, 20.7, 29.0, 40.1, 51.0, 59.9, 66.6, 66.6, 59.4, 47.3, 34.8, 23.5, 43.1
14840,MUSKEGON, MI                     30, 25.4, 27.1, 35.0, 46.6, 56.9, 66.3, 71.1, 69.9, 62.1, 50.7, 40.2, 30.2, 48.5
14847,SAULT STE. MARIE, MI             30, 15.3, 17.6, 26.3, 40.2, 51.8, 60.0, 65.3, 64.6, 57.1, 45.6, 34.1, 22.2, 41.7
14913,DULUTH, MN                       30, 10.2, 15.1, 25.9, 39.6, 51.4, 60.1, 65.8, 64.3, 55.6, 43.2, 28.8, 14.8, 39.6
14918,INTERNATIONAL FALLS, MN          30,  4.4, 10.3, 23.6, 39.3, 51.8, 60.8, 65.2, 63.3, 53.6, 41.1, 25.5,  9.7, 37.4
14922,MINNEAPOLIS-ST.PAUL, MN          30, 15.6, 20.8, 32.8, 47.5, 59.1, 68.8, 73.8, 71.2, 62.0, 48.9, 33.7, 19.7, 46.2
14925,ROCHESTER, MN                    30, 15.7, 20.3, 32.4, 46.7, 58.1, 67.6, 71.4, 69.1, 60.9, 48.4, 33.8, 19.7, 45.3
14926,SAINT CLOUD, MN                  30, 11.6, 17.0, 29.4, 44.5, 56.5, 65.6, 70.3, 67.8, 58.6, 45.7, 30.4, 15.9, 42.8
13927,JACKSON, MS                      30, 46.6, 50.6, 57.6, 64.9, 72.9, 79.3, 81.9, 81.7, 76.3, 66.2, 56.3, 48.7, 65.3
13865,MERIDIAN, MS                     30, 44.8, 48.7, 55.6, 62.7, 70.8, 77.6, 80.6, 80.3, 74.8, 64.1, 54.7, 47.2, 63.5
93862,TUPELO, MS                       30, 41.7, 45.9, 54.0, 62.1, 70.7, 78.1, 81.4, 80.8, 74.1, 63.0, 52.9, 44.1, 62.4
03945,COLUMBIA, MO                     30, 29.7, 34.4, 44.6, 55.0, 64.0, 72.9, 77.3, 76.2, 67.6, 56.0, 44.4, 32.4, 54.5
13988,KANSAS CITY, MO                  30, 31.0, 35.5, 46.0, 56.6, 66.5, 75.8, 81.0, 79.4, 70.2, 58.3, 45.4, 33.7, 56.6
13994,ST. LOUIS, MO                    30, 31.8, 36.3, 46.3, 57.3, 66.8, 75.9, 80.0, 78.6, 70.4, 58.7, 46.8, 34.7, 57.0
13995,SPRINGFIELD, MO                  30, 32.6, 37.2, 46.3, 55.8, 64.8, 73.4, 78.2, 77.8, 69.0, 57.8, 46.1, 35.0, 56.2
24033,BILLINGS, MT                     30, 27.1, 30.4, 37.7, 46.2, 55.6, 64.7, 72.8, 71.5, 60.3, 48.2, 35.8, 26.5, 48.1
94008,GLASGOW, MT                      30, 13.8, 19.2, 31.7, 44.9, 55.1, 64.0, 71.1, 70.2, 58.2, 44.7, 29.3, 16.3, 43.2
24143,GREAT FALLS, MT                  30, 25.2, 27.3, 34.2, 43.1, 51.7, 59.7, 67.4, 66.3, 56.1, 45.2, 33.4, 24.8, 44.5
94012,HAVRE, TX                        30, 18.0, 22.2, 32.8, 44.4, 54.0, 62.2, 69.2, 68.0, 56.5, 44.3, 30.2, 19.1, 43.4
24144,HELENA, MT                       30, 23.1, 27.7, 36.3, 44.9, 54.0, 62.1, 70.0, 68.3, 57.8, 45.6, 32.5, 21.8, 45.3
24146,KALISPELL, MT                    30, 23.8, 27.1, 35.4, 43.6, 51.8, 58.3, 64.7, 63.9, 54.2, 42.1, 31.8, 22.7, 43.3
24153,MISSOULA, MT                     30, 25.8, 30.0, 38.8, 45.7, 53.5, 60.9, 68.6, 67.5, 57.4, 45.1, 33.2, 23.9, 45.9
14935,GRAND ISLAND, NE                 30, 25.1, 29.1, 39.4, 50.6, 61.2, 71.3, 76.2, 74.0, 65.1, 52.2, 38.1, 26.7, 50.8
94996,LINCOLN, NE                      30, 24.7, 28.8, 39.6, 50.8, 61.6, 71.1, 76.1, 74.1, 65.7, 52.9, 38.9, 27.0, 50.9
14941,NORFOLK, NE                      30, 22.6, 26.8, 37.4, 49.6, 60.5, 70.2, 75.0, 72.8, 63.8, 51.0, 36.4, 24.3, 49.2
24023,NORTH PLATTE, NE                 30, 25.0, 29.0, 38.0, 47.6, 57.9, 67.9, 74.3, 72.1, 62.3, 49.1, 35.6, 25.4, 48.7
14942,OMAHA EPPLEY AP, NE              30, 23.5, 28.1, 39.5, 51.7, 62.3, 72.1, 76.7, 74.6, 65.7, 53.2, 38.9, 26.0, 51.0
94918,OMAHA (NORTH), NE                30, 22.4, 26.5, 37.9, 50.0, 60.9, 70.2, 74.9, 72.7, 64.2, 52.1, 37.8, 24.7, 49.5
24028,SCOTTSBLUFF, NE                  30, 27.2, 30.4, 38.2, 46.7, 57.3, 67.2, 74.1, 71.9, 61.7, 48.5, 35.8, 26.1, 48.8
24032,VALENTINE, NE                    30, 23.6, 27.2, 36.2, 46.7, 57.6, 67.5, 74.5, 72.8, 62.3, 48.5, 34.4, 23.8, 47.9
24121,ELKO, NV                         30, 25.1, 29.9, 38.9, 45.2, 53.4, 62.2, 70.2, 68.2, 58.8, 46.6, 34.7, 26.0, 46.6
23154,ELY, NV                          30, 25.3, 29.0, 36.3, 42.5, 50.7, 60.0, 67.8, 66.1, 56.8, 45.3, 33.7, 25.3, 44.9
53123,LAS VEGAS, NV                    30, 48.0, 52.4, 58.8, 66.4, 76.0, 85.1, 91.3, 89.2, 81.1, 68.6, 56.3, 46.7, 68.3
23185,RENO, NV                         30, 35.6, 39.9, 45.7, 50.9, 59.5, 67.7, 74.9, 73.2, 65.2, 54.0, 42.7, 35.3, 53.7
24128,WINNEMUCCA, NV                   30, 30.1, 35.2, 41.1, 46.6, 55.1, 64.2, 72.5, 70.0, 60.3, 48.2, 36.9, 29.4, 49.1
14745,CONCORD, NH                      30, 20.6, 24.3, 33.1, 45.1, 55.8, 64.9, 70.0, 68.5, 60.0, 48.2, 38.3, 26.8, 46.3
14755,MT. WASHINGTON, NH               30,  4.7,  6.1, 12.8, 23.9, 35.5, 45.0, 49.1, 48.1, 41.6, 30.2, 20.7, 10.1, 27.3
93730,ATLANTIC CITY AP, NJ             30, 33.0, 35.3, 42.2, 51.7, 61.1, 70.9, 76.2, 74.4, 67.2, 56.1, 46.8, 37.2, 54.3
13724,ATLANTIC CITY C.O.,NJ            30, 35.5, 37.2, 43.3, 51.6, 60.6, 70.0, 75.6, 75.0, 69.1, 58.7, 49.4, 39.9, 55.5
14734,NEWARK, NJ                       30, 31.6, 34.6, 42.1, 52.8, 62.7, 72.4, 77.4, 75.8, 68.2, 56.6, 46.8, 36.5, 54.8
23050,ALBUQUERQUE, NM                  30, 36.4, 41.4, 48.1, 56.0, 65.6, 74.9, 78.3, 76.2, 69.3, 57.5, 44.9, 36.3, 57.1
23051,CLAYTON, NM                      30, 35.4, 37.5, 44.2, 52.4, 61.5, 70.4, 74.7, 73.3, 65.8, 54.8, 43.6, 34.8, 54.0
23009,ROSWELL, NM                      30, 40.6, 45.7, 52.6, 60.8, 70.1, 78.2, 80.3, 78.7, 72.0, 61.1, 49.3, 40.4, 60.8
14735,ALBANY, NY                       30, 22.6, 25.9, 35.0, 47.8, 58.3, 67.2, 71.8, 70.1, 61.9, 49.7, 39.7, 28.5, 48.2
04725,BINGHAMTON, NY                   30, 22.2, 24.7, 32.8, 45.1, 55.8, 64.4, 68.7, 67.4, 59.6, 48.5, 38.3, 27.3, 46.2
